"","X","pays1","pays2","dist"
"56473",56473,"Tanzania","Belize",13042.4447388769
"56474",56474,"Tanzania","Benin",3194.01732213374
"56475",56475,"Tanzania","Bermuda",10562.0142485115
"56476",56476,"Tanzania","Bhutan",6339.36127273581
"56477",56477,"Tanzania","Bolivia",9487.81117338322
"56478",56478,"Tanzania","Bonaire",10947.6289221182
"56479",56479,"Tanzania","Bosnia and Herzegovina",4980.75364503402
"56480",56480,"Tanzania","Botswana",1194.10033702366
"56481",56481,"Tanzania","Brazil",7098.33867308113
"56482",56482,"Tanzania","Brunei",8316.58111219507
"56483",56483,"Tanzania","Bulgaria",4711.17551497393
"56484",56484,"Tanzania","Burkina Faso",3421.45180964896
"56485",56485,"Tanzania","Burundi",0
"56486",56486,"Tanzania","Cambodia",7190.18467538624
"56487",56487,"Tanzania","Cameroon",1625.98763179365
"56488",56488,"Tanzania","Canada",9581.69202600734
"56489",56489,"Tanzania","Canary Islands",5740.32455760807
"56490",56490,"Tanzania","Cape Verde",6141.58374402507
"56491",56491,"Tanzania","Cayman Islands",12172.8917731814
"56492",56492,"Tanzania","Central African Republic",765.268837981588
"56493",56493,"Tanzania","Chad",1572.51813042049
"56494",56494,"Tanzania","Chagos Archipelago",3523.66720420882
"56495",56495,"Tanzania","Chile",9670.304376375
"56496",56496,"Tanzania","China",5752.58071402314
"56497",56497,"Tanzania","Christmas Island",7114.32094048208
"56498",56498,"Tanzania","Cocos Islands",6145.4893820169
"56499",56499,"Tanzania","Colombia",10717.6584216854
"56500",56500,"Tanzania","Comoros",323.458634044601
"56501",56501,"Tanzania","Cook Islands",15856.1358277644
"56502",56502,"Tanzania","Costa Rica",12506.1274345015
"56503",56503,"Tanzania","Croatia",4965.30948665725
"56504",56504,"Tanzania","Cuba",11583.9525694205
"56505",56505,"Tanzania","Curacao",11006.4876855445
"56506",56506,"Tanzania","Cyprus",3937.63737455045
"56507",56507,"Tanzania","Czech Republic",5655.2625873473
"56508",56508,"Tanzania","Democratic Republic of the Congo",0
"56509",56509,"Tanzania","Denmark",6373.07919283535
"56510",56510,"Tanzania","Djibouti",1578.70919328258
"56511",56511,"Tanzania","Dominica",10217.4480354826
"56512",56512,"Tanzania","Dominican Republic",10985.4241238686
"56513",56513,"Tanzania","Ecuador",11625.3736542108
"56514",56514,"Tanzania","Egypt",2543.25388055449
"56515",56515,"Tanzania","El Salvador",13064.7448333434
"56516",56516,"Tanzania","Equatorial Guinea",2098.0141219196
"56517",56517,"Tanzania","Eritrea",1710.70820034404
"56518",56518,"Tanzania","Estonia",6495.90709810393
"56519",56519,"Tanzania","Ethiopia",646.12092494237
"56520",56520,"Tanzania","Falkland Islands",9183.47312746611
"56521",56521,"Tanzania","Faroe Islands",7614.85477884246
"56522",56522,"Tanzania","Fiji",13879.9530853964
"56523",56523,"Tanzania","Finland",6777.60347728094
"56524",56524,"Tanzania","France",5170.88866097564
"56525",56525,"Tanzania","French Guiana",9058.4620052524
"56526",56526,"Tanzania","French Polynesia",16345.4979042294
"56527",56527,"Tanzania","French Southern and Antarctic Lands",4067.83622929142
"56528",56528,"Tanzania","Gabon",1691.66869266349
"56529",56529,"Tanzania","Gambia",5144.40836013529
"56530",56530,"Tanzania","Georgia",4760.49014505511
"56531",56531,"Tanzania","Germany",5641.04436968178
"56532",56532,"Tanzania","Ghana",3345.73813913299
"56533",56533,"Tanzania","Greece",4015.90065038698
"56534",56534,"Tanzania","Greenland",8786.04891229384
"56535",56535,"Tanzania","Grenada",10231.2748048396
"56536",56536,"Tanzania","Grenadines",10192.9193636964
"56537",56537,"Tanzania","Guadeloupe",10215.9156601662
"56538",56538,"Tanzania","Guam",11741.5806887274
"56539",56539,"Tanzania","Guatemala",13109.5213530664
"56540",56540,"Tanzania","Guernsey",6427.78858634407
"56541",56541,"Tanzania","Guinea",4355.62338438491
"56542",56542,"Tanzania","Guinea-Bissau",5090.02178970849
"56543",56543,"Tanzania","Guyana",9572.01545607144
"56544",56544,"Tanzania","Haiti",11330.7844167037
"56545",56545,"Tanzania","Heard Island",5538.04594597386
"56546",56546,"Tanzania","Honduras",12569.1175518941
"56547",56547,"Tanzania","Hungary",5316.05730923709
"56548",56548,"Tanzania","Iceland",8134.9974081441
"56549",56549,"Tanzania","India",3959.06189990045
"56550",56550,"Tanzania","Indonesia",6254.68787999714
"56551",56551,"Tanzania","Iran",3707.48754791088
"56552",56552,"Tanzania","Iraq",3531.66655854146
"56553",56553,"Tanzania","Ireland",6838.76919408639
"56554",56554,"Tanzania","Isle of Man",6912.56462321288
"56555",56555,"Tanzania","Israel",3374.39568296622
"56556",56556,"Tanzania","Italy",4472.7290342638
"56557",56557,"Tanzania","Ivory Coast",3735.14009878124
"56558",56558,"Tanzania","Jamaica",11820.722500111
"56559",56559,"Tanzania","Japan",9613.32374011336
"56560",56560,"Tanzania","Jersey",6381.55366143279
"56561",56561,"Tanzania","Jordan",3348.19114898658
"56562",56562,"Tanzania","Kazakhstan",5092.09735846108
"56563",56563,"Tanzania","Kenya",0
"56564",56564,"Tanzania","Kiribati",14258.0099368559
"56565",56565,"Tanzania","Kosovo",4853.57031274974
"56566",56566,"Tanzania","Kuwait",3579.95273795481
"56567",56567,"Tanzania","Kyrgyzstan",5718.06652001307
"56568",56568,"Tanzania","Laos",7147.63020074706
"56569",56569,"Tanzania","Latvia",6293.27044974676
"56570",56570,"Tanzania","Lebanon",3774.67751964571
"56571",56571,"Tanzania","Lesotho",1994.50609893624
"56572",56572,"Tanzania","Liberia",4222.66065682711
"56573",56573,"Tanzania","Libya",2383.7017157624
"56574",56574,"Tanzania","Liechtenstein",5708.86631251171
"56575",56575,"Tanzania","Lithuania",6113.58969759277
"56576",56576,"Tanzania","Luxembourg",6057.9052034905
"56577",56577,"Tanzania","Macedonia",4729.46061876758
"56578",56578,"Tanzania","Madagascar",769.340292284696
"56579",56579,"Tanzania","Madeira Islands",6205.27683572328
"56580",56580,"Tanzania","Malawi",0
"56581",56581,"Tanzania","Malaysia",6760.18767498017
"56582",56582,"Tanzania","Maldives",3834.99984508301
"56583",56583,"Tanzania","Mali",3467.91836687608
"56584",56584,"Tanzania","Malta",4407.44353434595
"56585",56585,"Tanzania","Marshall Islands",14158.2917887355
"56586",56586,"Tanzania","Martinique",10164.9182152822
"56587",56587,"Tanzania","Mauritania",4363.20473590275
"56588",56588,"Tanzania","Mauritius",2111.26509890706
"56589",56589,"Tanzania","Mayotte",557.31950315987
"56590",56590,"Tanzania","Mexico",12870.0933083113
"56591",56591,"Tanzania","Micronesia",11004.6542886408
"56592",56592,"Tanzania","Moldova",5151.38647993136
"56593",56593,"Tanzania","Monaco",5470.07669019863
"56594",56594,"Tanzania","Mongolia",7491.15557441312
"56595",56595,"Tanzania","Montenegro",4885.43327206598
"56596",56596,"Tanzania","Montserrat",10323.4793805055
"56597",56597,"Tanzania","Morocco",4963.73994697352
"56598",56598,"Tanzania","Mozambique",0
"56599",56599,"Tanzania","Myanmar",6394.08628408042
"56600",56600,"Tanzania","Namibia",1188.20614673854
"56601",56601,"Tanzania","Nauru",13984.0603256332
"56602",56602,"Tanzania","Nepal",5695.45077137261
"56603",56603,"Tanzania","Netherlands",6195.25198689831
"56604",56604,"Tanzania","Nevis",10366.9714719953
"56605",56605,"Tanzania","New Caledonia",12619.9492545887
"56606",56606,"Tanzania","New Zealand",11423.4615978613
"56607",56607,"Tanzania","Nicaragua",12569.1175518941
"56608",56608,"Tanzania","Niger",2243.86629078821
"56609",56609,"Tanzania","Nigeria",2243.86629078821
"56610",56610,"Tanzania","Niue",15348.9173168495
"56611",56611,"Tanzania","Norfolk Island",12885.8918271271
"56612",56612,"Tanzania","Northern Mariana Islands",11797.8570492484
"56613",56613,"Tanzania","North Korea",9889.33332897809
"56614",56614,"Tanzania","Norway",6853.10634993535
"56615",56615,"Tanzania","Oman",2761.83731128449
"56616",56616,"Tanzania","Pakistan",4053.3197000531
"56617",56617,"Tanzania","Palau",10152.0994844299
"56618",56618,"Tanzania","Palestine",3564.96355064764
"56619",56619,"Tanzania","Panama",11909.8814963706
"56620",56620,"Tanzania","Papua New Guinea",10969.4511690265
"56621",56621,"Tanzania","Paraguay",9102.30370744874
"56622",56622,"Tanzania","Peru",10710.293388942
"56623",56623,"Tanzania","Philippines",8677.65401376613
"56624",56624,"Tanzania","Pitcairn Islands",15631.8159403322
"56625",56625,"Tanzania","Poland",5595.18119760358
"56626",56626,"Tanzania","Portugal",5759.1947338471
"56627",56627,"Tanzania","Puerto Rico",10665.0678017932
"56628",56628,"Tanzania","Qatar",3367.08155580345
"56629",56629,"Tanzania","Republic of Congo",1365.3376707635
"56630",56630,"Tanzania","Reunion",1964.26191804246
"56631",56631,"Tanzania","Romania",4960.14671722454
"56632",56632,"Tanzania","Russia",4872.9262023792
"56633",56633,"Tanzania","Rwanda",0
"56634",56634,"Tanzania","Saba",10444.0920908496
"56635",56635,"Tanzania","Saint Barthelemy",10400.6772215708
"56636",56636,"Tanzania","Saint Helena",3982.58422142613
"56637",56637,"Tanzania","Saint Kitts",10378.2372275573
"56638",56638,"Tanzania","Saint Lucia",10166.9378310615
"56639",56639,"Tanzania","Saint Martin",10423.2282237094
"56640",56640,"Tanzania","Saint Pierre and Miquelon",9838.68789960389
"56641",56641,"Tanzania","Saint Vincent",10187.4154491596
"56642",56642,"Tanzania","Samoa",15495.2125697101
"56643",56643,"Tanzania","San Marino",5294.07568934431
"56644",56644,"Tanzania","Sao Tome and Principe",2532.54660700369
"56645",56645,"Tanzania","Saudi Arabia",2140.60825065384
"56646",56646,"Tanzania","Senegal",4860.34394749064
"56647",56647,"Tanzania","Serbia",4871.401335496
"56648",56648,"Tanzania","Seychelles",1721.24844264476
"56649",56649,"Tanzania","Siachen Glacier",5893.05912411339
"56650",56650,"Tanzania","Sierra Leone",4629.82111274899
"56651",56651,"Tanzania","Singapore",7116.73913260137
"56652",56652,"Tanzania","Sint Eustatius",10412.5140233921
"56653",56653,"Tanzania","Sint Maarten",10423.4243123887
"56654",56654,"Tanzania","Slovakia",5530.65721710727
"56655",56655,"Tanzania","Slovenia",5367.29651330054
"56656",56656,"Tanzania","Solomon Islands",12597.4796107835
"56657",56657,"Tanzania","Somalia",400.496518814169
"56658",56658,"Tanzania","South Africa",1256.89907802823
"56659",56659,"Tanzania","South Georgia",7730.73270616615
"56660",56660,"Tanzania","South Korea",9967.42201356265
"56661",56661,"Tanzania","South Sandwich Islands",7260.32341824611
"56662",56662,"Tanzania","South Sudan",496.006968015133
"56663",56663,"Tanzania","Spain",5257.02014098822
"56664",56664,"Tanzania","Sri Lanka",4629.28125239873
"56665",56665,"Tanzania","Sudan",1157.13537449973
"56666",56666,"Tanzania","Suriname",9312.14116713098
"56667",56667,"Tanzania","Swaziland",1612.00079151483
"56668",56668,"Tanzania","Sweden",6432.64960724818
"56669",56669,"Tanzania","Switzerland",5608.69084708492
"56670",56670,"Tanzania","Syria",3699.92099696816
"56671",56671,"Tanzania","Taiwan",9074.52051686359
"56672",56672,"Tanzania","Tajikistan",5429.24457846657
"56673",56673,"Tanzania","Thailand",6637.93561056824
"56674",56674,"Tanzania","Timor-Leste",9135.94801712014
"56675",56675,"Tanzania","Tobago",10106.348997189
"56676",56676,"Tanzania","Togo",3291.88735777243
"56677",56677,"Tanzania","Tonga",14771.9979915521
"56678",56678,"Tanzania","Trinidad",10144.6863890383
"56679",56679,"Tanzania","Tunisia",4109.97886591163
"56680",56680,"Tanzania","Turkey",4083.72087864365
"56681",56681,"Tanzania","Turkmenistan",4716.42005661456
"56682",56682,"Tanzania","Turks and Caicos Islands",11312.8446898947
"56683",56683,"Tanzania","Uganda",0
"56684",56684,"Tanzania","UK",6404.73160967151
"56685",56685,"Tanzania","Ukraine",5027.6862684994
"56686",56686,"Tanzania","United Arab Emirates",3298.70662042844
"56687",56687,"Tanzania","Uruguay",8949.64701795238
"56688",56688,"Tanzania","USA",10684.3873666034
"56689",56689,"Tanzania","Uzbekistan",5187.00836573442
"56690",56690,"Tanzania","Vanuatu",13442.2710291398
"56691",56691,"Tanzania","Vatican",5094.40346655228
"56692",56692,"Tanzania","Venezuela",10002.1318304675
"56693",56693,"Tanzania","Vietnam",7290.53868807494
"56694",56694,"Tanzania","Virgin Islands, British",10556.3677515008
"56695",56695,"Tanzania","Virgin Islands, US",10588.175894055
"56696",56696,"Tanzania","Wallis and Futuna",14959.4458537738
"56697",56697,"Tanzania","Western Sahara",5164.79550874512
"56698",56698,"Tanzania","Yemen",1835.00041062273
"56699",56699,"Tanzania","Zambia",0
"56700",56700,"Tanzania","Zimbabwe",608.112249505448
"56701",56701,"Thailand","Afghanistan",2964.61115950647
"56702",56702,"Thailand","Albania",7528.56903180491
"56703",56703,"Thailand","Algeria",8670.37849472465
"56704",56704,"Thailand","American Samoa",9751.42285433179
"56705",56705,"Thailand","Andorra",9044.18030836097
"56706",56706,"Thailand","Angola",8487.58569828825
"56707",56707,"Thailand","Anguilla",15320.3111057202
"56708",56708,"Thailand","Antarctica",7850.47396188468
"56709",56709,"Thailand","Antigua",15368.9189472419
"56710",56710,"Thailand","Argentina",14390.293808508
"56711",56711,"Thailand","Armenia",5350.75365140962
"56712",56712,"Thailand","Aruba",16182.1681822367
"56713",56713,"Thailand","Ascension Island",12575.569581396
"56714",56714,"Thailand","Australia",3136.61302932677
"56715",56715,"Thailand","Austria",7732.69626852047
"56716",56716,"Thailand","Azerbaijan",5052.79195266074
"56717",56717,"Thailand","Azores",11306.46017892
"56718",56718,"Thailand","Bahamas",14758.07281608
"56719",56719,"Thailand","Bahrain",4864.86101187529
"56720",56720,"Thailand","Bangladesh",578.539485958304
"56721",56721,"Thailand","Barbados",15609.6816320391
"56722",56722,"Thailand","Barbuda",15317.3206030182
"56723",56723,"Thailand","Belarus",6635.06708868245
"56724",56724,"Thailand","Belgium",8455.6345856526
"56725",56725,"Thailand","Belize",15601.1332447277
"56726",56726,"Thailand","Benin",10000.117329495
"56727",56727,"Thailand","Bermuda",13929.5063959998
"56728",56728,"Thailand","Bhutan",997.104356917204
"56729",56729,"Thailand","Bolivia",17125.0954933719
"56730",56730,"Thailand","Bonaire",16156.7345465202
"56731",56731,"Thailand","Bosnia and Herzegovina",7599.66363560936
"56732",56732,"Thailand","Botswana",8209.6982879852
"56733",56733,"Thailand","Brazil",14696.7267476407
"56734",56734,"Thailand","Brunei",1338.20513715762
"56735",56735,"Thailand","Bulgaria",6880.89738568335
"56736",56736,"Thailand","Burkina Faso",10112.142664642
"56737",56737,"Thailand","Burundi",7587.83194700797
"56738",56738,"Thailand","Cambodia",0
"56739",56739,"Thailand","Cameroon",8802.64534646486
"56740",56740,"Thailand","Canada",8499.92388217981
"56741",56741,"Thailand","Canary Islands",10890.17234344
"56742",56742,"Thailand","Cape Verde",12401.0379355058
"56743",56743,"Thailand","Cayman Islands",15558.0155679968
"56744",56744,"Thailand","Central African Republic",7725.42696386369
"56745",56745,"Thailand","Chad",7662.56576317574
"56746",56746,"Thailand","Chagos Archipelago",3311.79627124594
"56747",56747,"Thailand","Chile",14341.7120003883
"56748",56748,"Thailand","China",119.103029498254
"56749",56749,"Thailand","Christmas Island",1844.32280261422
"56750",56750,"Thailand","Cocos Islands",2020.68184235216
"56751",56751,"Thailand","Colombia",16245.8656488033
"56752",56752,"Thailand","Comoros",6347.46624627418
"56753",56753,"Thailand","Cook Islands",11064.733221997
"56754",56754,"Thailand","Costa Rica",16452.9970574484
"56755",56755,"Thailand","Croatia",7598.68968489149
"56756",56756,"Thailand","Cuba",15174.1974993425
"56757",56757,"Thailand","Curacao",16176.4835244398
"56758",56758,"Thailand","Cyprus",6390.66000499905
"56759",56759,"Thailand","Czech Republic",7591.21046062835
"56760",56760,"Thailand","Democratic Republic of the Congo",7414.00140880449
"56761",56761,"Thailand","Denmark",7780.22932640952
"56762",56762,"Thailand","Djibouti",5816.47799474008
"56763",56763,"Thailand","Dominica",15429.2209599837
"56764",56764,"Thailand","Dominican Republic",15429.2209599837
"56765",56765,"Thailand","Ecuador",17369.9997885644
"56766",56766,"Thailand","Egypt",6292.27929282338
"56767",56767,"Thailand","El Salvador",16009.164227553
"56768",56768,"Thailand","Equatorial Guinea",9523.73250731161
"56769",56769,"Thailand","Eritrea",5833.64963325653
"56770",56770,"Thailand","Estonia",6998.13926981904
"56771",56771,"Thailand","Ethiopia",5460.32322358778
"56772",56772,"Thailand","Falkland Islands",14522.6568788397
"56773",56773,"Thailand","Faroe Islands",8801.37381975967
"56774",56774,"Thailand","Fiji",8432.30444444165
"56775",56775,"Thailand","Finland",6880.69446471014
"56776",56776,"Thailand","France",8368.97861751264
"56777",56777,"Thailand","French Guiana",15760.6104702652
"56778",56778,"Thailand","French Polynesia",11826.199717127
"56779",56779,"Thailand","French Southern and Antarctic Lands",6751.69694740419
"56780",56780,"Thailand","Gabon",9240.49691118503
"56781",56781,"Thailand","Gambia",11697.4146446683
"56782",56782,"Thailand","Georgia",5380.33427548831
"56783",56783,"Thailand","Germany",7839.22934506194
"56784",56784,"Thailand","Ghana",10382.9698614246
"56785",56785,"Thailand","Greece",6954.73384605444
"56786",56786,"Thailand","Greenland",8110.03489600384
"56787",56787,"Thailand","Grenada",15830.4492142064
"56788",56788,"Thailand","Grenadines",15729.3066692166
"56789",56789,"Thailand","Guadeloupe",15415.9770446528
"56790",56790,"Thailand","Guam",4205.7059709695
"56791",56791,"Thailand","Guatemala",15604.0141404693
"56792",56792,"Thailand","Guernsey",9092.91200448371
"56793",56793,"Thailand","Guinea",11240.3863763554
"56794",56794,"Thailand","Guinea-Bissau",11720.8694273178
"56795",56795,"Thailand","Guyana",16053.4118379341
"56796",56796,"Thailand","Haiti",15450.9527918166
"56797",56797,"Thailand","Heard Island",6997.90790336532
"56798",56798,"Thailand","Honduras",15867.1422232344
"56799",56799,"Thailand","Hungary",7307.33042557398
"56800",56800,"Thailand","Iceland",8959.24240541955
"56801",56801,"Thailand","India",489.728734596392
"56802",56802,"Thailand","Indonesia",264.00236724123
"56803",56803,"Thailand","Iran",3612.33198936808
"56804",56804,"Thailand","Iraq",5079.29991804761
"56805",56805,"Thailand","Ireland",9133.14360568554
"56806",56806,"Thailand","Isle of Man",9015.60632636632
"56807",56807,"Thailand","Israel",6276.90703901675
"56808",56808,"Thailand","Italy",7751.31253364648
"56809",56809,"Thailand","Ivory Coast",10730.8441289913
"56810",56810,"Thailand","Jamaica",15689.0138617969
"56811",56811,"Thailand","Japan",2108.24142151699
"56812",56812,"Thailand","Jersey",9069.69407636967
"56813",56813,"Thailand","Jordan",5963.01148408814
"56814",56814,"Thailand","Kazakhstan",2999.91088086731
"56815",56815,"Thailand","Kenya",6241.60342721463
